,correct_answer,Problem,Classifier,Classification,group_number,is_correct,aggregation,features,entity
113,1 hour,CR_Conf,XGB,There is no way to know without additional information,13,0,all_problem,Conf,answer
114,1 hour,CR_Conf,Stack,There is no way to know without additional information,13,0,all_problem,Conf,answer
115,1 hour,CR_Conf,Vote_soft,There is no way to know without additional information,13,0,all_problem,Conf,answer
116,1 hour,CR_Conf,Bag_KNN,2000 hours,13,0,all_problem,Conf,answer
117,1 hour,CR_Conf,LR,Infinity,14,0,all_problem,Conf,answer
118,1 hour,CR_Conf,RF,Infinity,14,0,all_problem,Conf,answer
119,1 hour,CR_Conf,LDA,Infinity,14,0,all_problem,Conf,answer
120,1 hour,CR_Conf,SVM,Infinity,14,0,all_problem,Conf,answer
121,1 hour,CR_Conf,KNN,1 minute,14,0,all_problem,Conf,answer
122,1 hour,CR_Conf,XGB,Infinity,14,0,all_problem,Conf,answer
123,1 hour,CR_Conf,Stack,Infinity,14,0,all_problem,Conf,answer
124,1 hour,CR_Conf,Vote_soft,Infinity,14,0,all_problem,Conf,answer
125,1 hour,CR_Conf,Bag_KNN,Infinity,14,0,all_problem,Conf,answer
126,1 hour,CR_Conf,LR,There is no way to know without additional information,15,0,all_problem,Conf,answer
127,1 hour,CR_Conf,RF,There is no way to know without additional information,15,0,all_problem,Conf,answer
128,1 hour,CR_Conf,LDA,There is no way to know without additional information,15,0,all_problem,Conf,answer
129,1 hour,CR_Conf,SVM,There is no way to know without additional information,15,0,all_problem,Conf,answer
130,1 hour,CR_Conf,KNN,1 hour,15,1,all_problem,Conf,answer
131,1 hour,CR_Conf,XGB,There is no way to know without additional information,15,0,all_problem,Conf,answer
132,1 hour,CR_Conf,Stack,There is no way to know without additional information,15,0,all_problem,Conf,answer
133,1 hour,CR_Conf,Vote_soft,There is no way to know without additional information,15,0,all_problem,Conf,answer
134,1 hour,CR_Conf,Bag_KNN,1 hour,15,1,all_problem,Conf,answer
135,1 hour,CR_Conf,LR,There is no way to know without additional information,16,0,all_problem,Conf,answer
136,1 hour,CR_Conf,RF,There is no way to know without additional information,16,0,all_problem,Conf,answer
137,1 hour,CR_Conf,LDA,There is no way to know without additional information,16,0,all_problem,Conf,answer
138,1 hour,CR_Conf,SVM,There is no way to know without additional information,16,0,all_problem,Conf,answer
139,1 hour,CR_Conf,KNN,Infinity,16,0,all_problem,Conf,answer
140,1 hour,CR_Conf,XGB,There is no way to know without additional information,16,0,all_problem,Conf,answer
141,1 hour,CR_Conf,Stack,There is no way to know without additional information,16,0,all_problem,Conf,answer
142,1 hour,CR_Conf,Vote_soft,There is no way to know without additional information,16,0,all_problem,Conf,answer
143,1 hour,CR_Conf,Bag_KNN,Infinity,16,0,all_problem,Conf,answer
144,1 hour,CR_Conf,LR,1 hour,17,1,all_problem,Conf,answer
145,1 hour,CR_Conf,RF,1 hour,17,1,all_problem,Conf,answer
146,1 hour,CR_Conf,LDA,1000 hours,17,0,all_problem,Conf,answer
147,1 hour,CR_Conf,SVM,1000000 hours,17,0,all_problem,Conf,answer
148,1 hour,CR_Conf,KNN,2000 hours,17,0,all_problem,Conf,answer
149,1 hour,CR_Conf,XGB,2000 hours,17,0,all_problem,Conf,answer
150,1 hour,CR_Conf,Stack,2000 hours,17,0,all_problem,Conf,answer
151,1 hour,CR_Conf,Vote_soft,1 hour,17,1,all_problem,Conf,answer
152,1 hour,CR_Conf,Bag_KNN,2000 hours,17,0,all_problem,Conf,answer
153,1 hour,CR_Conf,LR,1 hour,18,1,all_problem,Conf,answer
154,1 hour,CR_Conf,RF,Infinity,18,0,all_problem,Conf,answer
155,1 hour,CR_Conf,LDA,Infinity,18,0,all_problem,Conf,answer
156,1 hour,CR_Conf,SVM,Infinity,18,0,all_problem,Conf,answer
157,1 hour,CR_Conf,KNN,1000 minutes,18,0,all_problem,Conf,answer
158,1 hour,CR_Conf,XGB,Infinity,18,0,all_problem,Conf,answer
159,1 hour,CR_Conf,Stack,1000 minutes,18,0,all_problem,Conf,answer
160,1 hour,CR_Conf,Vote_soft,Infinity,18,0,all_problem,Conf,answer
161,1 hour,CR_Conf,Bag_KNN,1000 minutes,18,0,all_problem,Conf,answer
162,1 hour,CR_Conf,LR,1 hour,19,1,all_problem,Conf,answer
163,1 hour,CR_Conf,RF,1 hour,19,1,all_problem,Conf,answer
164,1 hour,CR_Conf,LDA,1 hour,19,1,all_problem,Conf,answer
165,1 hour,CR_Conf,SVM,There is no way to know without additional information,19,0,all_problem,Conf,answer
166,1 hour,CR_Conf,KNN,1000 seconds,19,0,all_problem,Conf,answer
167,1 hour,CR_Conf,XGB,1 hour,19,1,all_problem,Conf,answer
168,1 hour,CR_Conf,Stack,1000 minutes,19,0,all_problem,Conf,answer
169,1 hour,CR_Conf,Vote_soft,1 hour,19,1,all_problem,Conf,answer
170,1 hour,CR_Conf,Bag_KNN,1 minute,19,0,all_problem,Conf,answer
171,1 hour,CR_Conf,LR,There is no way to know without additional information,20,0,all_problem,Conf,answer
172,1 hour,CR_Conf,RF,There is no way to know without additional information,20,0,all_problem,Conf,answer
173,1 hour,CR_Conf,LDA,There is no way to know without additional information,20,0,all_problem,Conf,answer
174,1 hour,CR_Conf,SVM,There is no way to know without additional information,20,0,all_problem,Conf,answer
175,1 hour,CR_Conf,KNN,There is no way to know without additional information,20,0,all_problem,Conf,answer
176,1 hour,CR_Conf,XGB,There is no way to know without additional information,20,0,all_problem,Conf,answer
177,1 hour,CR_Conf,Stack,1000 hours,20,0,all_problem,Conf,answer
178,1 hour,CR_Conf,Vote_soft,There is no way to know without additional information,20,0,all_problem,Conf,answer
179,1 hour,CR_Conf,Bag_KNN,There is no way to know without additional information,20,0,all_problem,Conf,answer
180,1 hour,CR_Conf,LR,There is no way to know without additional information,21,0,all_problem,Conf,answer
181,1 hour,CR_Conf,RF,There is no way to know without additional information,21,0,all_problem,Conf,answer
182,1 hour,CR_Conf,LDA,Infinity,21,0,all_problem,Conf,answer
183,1 hour,CR_Conf,SVM,There is no way to know without additional information,21,0,all_problem,Conf,answer
184,1 hour,CR_Conf,KNN,There is no way to know without additional information,21,0,all_problem,Conf,answer
185,1 hour,CR_Conf,XGB,1000 minutes,21,0,all_problem,Conf,answer
186,1 hour,CR_Conf,Stack,There is no way to know without additional information,21,0,all_problem,Conf,answer
187,1 hour,CR_Conf,Vote_soft,There is no way to know without additional information,21,0,all_problem,Conf,answer
188,1 hour,CR_Conf,Bag_KNN,There is no way to know without additional information,21,0,all_problem,Conf,answer
189,1 hour,CR_Conf,LR,1000000 hours,22,0,all_problem,Conf,answer
190,1 hour,CR_Conf,RF,1 hour,22,1,all_problem,Conf,answer
191,1 hour,CR_Conf,LDA,Infinity,22,0,all_problem,Conf,answer
192,1 hour,CR_Conf,SVM,1000000 hours,22,0,all_problem,Conf,answer
193,1 hour,CR_Conf,KNN,1 hour,22,1,all_problem,Conf,answer
194,1 hour,CR_Conf,XGB,1 hour,22,1,all_problem,Conf,answer
195,1 hour,CR_Conf,Stack,1000000 hours,22,0,all_problem,Conf,answer
196,1 hour,CR_Conf,Vote_soft,1 hour,22,1,all_problem,Conf,answer
197,1 hour,CR_Conf,Bag_KNN,1000000 hours,22,0,all_problem,Conf,answer
198,1 hour,CR_Conf,LR,Infinity,23,0,all_problem,Conf,answer
199,1 hour,CR_Conf,RF,There is no way to know without additional information,23,0,all_problem,Conf,answer
200,1 hour,CR_Conf,LDA,There is no way to know without additional information,23,0,all_problem,Conf,answer
201,1 hour,CR_Conf,SVM,Infinity,23,0,all_problem,Conf,answer
202,1 hour,CR_Conf,KNN,Infinity,23,0,all_problem,Conf,answer
203,1 hour,CR_Conf,XGB,There is no way to know without additional information,23,0,all_problem,Conf,answer
204,1 hour,CR_Conf,Stack,There is no way to know without additional information,23,0,all_problem,Conf,answer
205,1 hour,CR_Conf,Vote_soft,There is no way to know without additional information,23,0,all_problem,Conf,answer
206,1 hour,CR_Conf,Bag_KNN,There is no way to know without additional information,23,0,all_problem,Conf,answer
207,1 hour,CR_Conf,LR,Infinity,24,0,all_problem,Conf,answer
208,1 hour,CR_Conf,RF,Infinity,24,0,all_problem,Conf,answer
209,1 hour,CR_Conf,LDA,Infinity,24,0,all_problem,Conf,answer
210,1 hour,CR_Conf,SVM,Infinity,24,0,all_problem,Conf,answer
211,1 hour,CR_Conf,KNN,Infinity,24,0,all_problem,Conf,answer
212,1 hour,CR_Conf,XGB,Infinity,24,0,all_problem,Conf,answer
213,1 hour,CR_Conf,Stack,1 minute,24,0,all_problem,Conf,answer
214,1 hour,CR_Conf,Vote_soft,Infinity,24,0,all_problem,Conf,answer
215,1 hour,CR_Conf,Bag_KNN,1000000 hours,24,0,all_problem,Conf,answer
216,1 hour,CR_Conf,LR,There is no way to know without additional information,25,0,all_problem,Conf,answer
217,1 hour,CR_Conf,RF,There is no way to know without additional information,25,0,all_problem,Conf,answer
218,1 hour,CR_Conf,LDA,There is no way to know without additional information,25,0,all_problem,Conf,answer
219,1 hour,CR_Conf,SVM,There is no way to know without additional information,25,0,all_problem,Conf,answer
220,1 hour,CR_Conf,KNN,1000 minutes,25,0,all_problem,Conf,answer
221,1 hour,CR_Conf,XGB,There is no way to know without additional information,25,0,all_problem,Conf,answer
222,1 hour,CR_Conf,Stack,There is no way to know without additional information,25,0,all_problem,Conf,answer
223,1 hour,CR_Conf,Vote_soft,There is no way to know without additional information,25,0,all_problem,Conf,answer
224,1 hour,CR_Conf,Bag_KNN,There is no way to know without additional information,25,0,all_problem,Conf,answer
225,1 hour,CR_Conf,LR,There is no way to know without additional information,26,0,all_problem,Conf,answer
226,1 hour,CR_Conf,RF,There is no way to know without additional information,26,0,all_problem,Conf,answer
227,1 hour,CR_Conf,LDA,There is no way to know without additional information,26,0,all_problem,Conf,answer
228,1 hour,CR_Conf,SVM,There is no way to know without additional information,26,0,all_problem,Conf,answer
229,1 hour,CR_Conf,KNN,There is no way to know without additional information,26,0,all_problem,Conf,answer
230,1 hour,CR_Conf,XGB,There is no way to know without additional information,26,0,all_problem,Conf,answer
231,1 hour,CR_Conf,Stack,1000 hours,26,0,all_problem,Conf,answer
232,1 hour,CR_Conf,Vote_soft,There is no way to know without additional information,26,0,all_problem,Conf,answer
233,1 hour,CR_Conf,Bag_KNN,There is no way to know without additional information,26,0,all_problem,Conf,answer
234,1 hour,CR_Conf,LR,There is no way to know without additional information,27,0,all_problem,Conf,answer
235,1 hour,CR_Conf,RF,There is no way to know without additional information,27,0,all_problem,Conf,answer
236,1 hour,CR_Conf,LDA,There is no way to know without additional information,27,0,all_problem,Conf,answer
237,1 hour,CR_Conf,SVM,There is no way to know without additional information,27,0,all_problem,Conf,answer
238,1 hour,CR_Conf,KNN,1000 seconds,27,0,all_problem,Conf,answer
239,1 hour,CR_Conf,XGB,There is no way to know without additional information,27,0,all_problem,Conf,answer
240,1 hour,CR_Conf,Stack,There is no way to know without additional information,27,0,all_problem,Conf,answer
241,1 hour,CR_Conf,Vote_soft,There is no way to know without additional information,27,0,all_problem,Conf,answer
242,1 hour,CR_Conf,Bag_KNN,1 minute,27,0,all_problem,Conf,answer
243,1 hour,CR_Conf,LR,Infinity,28,0,all_problem,Conf,answer
244,1 hour,CR_Conf,RF,1000 hours,28,0,all_problem,Conf,answer
245,1 hour,CR_Conf,LDA,Infinity,28,0,all_problem,Conf,answer
246,1 hour,CR_Conf,SVM,Infinity,28,0,all_problem,Conf,answer
247,1 hour,CR_Conf,KNN,1000 minutes,28,0,all_problem,Conf,answer
248,1 hour,CR_Conf,XGB,Infinity,28,0,all_problem,Conf,answer
249,1 hour,CR_Conf,Stack,1000 seconds,28,0,all_problem,Conf,answer
250,1 hour,CR_Conf,Vote_soft,Infinity,28,0,all_problem,Conf,answer
251,1 hour,CR_Conf,Bag_KNN,1000 minutes,28,0,all_problem,Conf,answer
252,1 hour,CR_Conf,LR,Infinity,29,0,all_problem,Conf,answer
253,1 hour,CR_Conf,RF,There is no way to know without additional information,29,0,all_problem,Conf,answer
254,1 hour,CR_Conf,LDA,There is no way to know without additional information,29,0,all_problem,Conf,answer
255,1 hour,CR_Conf,SVM,Infinity,29,0,all_problem,Conf,answer
256,1 hour,CR_Conf,KNN,1000 seconds,29,0,all_problem,Conf,answer
257,1 hour,CR_Conf,XGB,There is no way to know without additional information,29,0,all_problem,Conf,answer
258,1 hour,CR_Conf,Stack,There is no way to know without additional information,29,0,all_problem,Conf,answer
259,1 hour,CR_Conf,Vote_soft,There is no way to know without additional information,29,0,all_problem,Conf,answer
260,1 hour,CR_Conf,Bag_KNN,Infinity,29,0,all_problem,Conf,answer
261,1 hour,CR_Conf,LR,There is no way to know without additional information,30,0,all_problem,Conf,answer
262,1 hour,CR_Conf,RF,There is no way to know without additional information,30,0,all_problem,Conf,answer
263,1 hour,CR_Conf,LDA,There is no way to know without additional information,30,0,all_problem,Conf,answer
264,1 hour,CR_Conf,SVM,2000 hours,30,0,all_problem,Conf,answer
265,1 hour,CR_Conf,KNN,1 minute,30,0,all_problem,Conf,answer
266,1 hour,CR_Conf,XGB,2000 hours,30,0,all_problem,Conf,answer
267,1 hour,CR_Conf,Stack,1000 seconds,30,0,all_problem,Conf,answer
268,1 hour,CR_Conf,Vote_soft,There is no way to know without additional information,30,0,all_problem,Conf,answer
269,1 hour,CR_Conf,Bag_KNN,1000 seconds,30,0,all_problem,Conf,answer
270,1 hour,CR_Conf,LR,Infinity,31,0,all_problem,Conf,answer
271,1 hour,CR_Conf,RF,There is no way to know without additional information,31,0,all_problem,Conf,answer
272,1 hour,CR_Conf,LDA,Infinity,31,0,all_problem,Conf,answer
273,1 hour,CR_Conf,SVM,Infinity,31,0,all_problem,Conf,answer
274,1 hour,CR_Conf,KNN,There is no way to know without additional information,31,0,all_problem,Conf,answer
275,1 hour,CR_Conf,XGB,There is no way to know without additional information,31,0,all_problem,Conf,answer
276,1 hour,CR_Conf,Stack,There is no way to know without additional information,31,0,all_problem,Conf,answer
277,1 hour,CR_Conf,Vote_soft,There is no way to know without additional information,31,0,all_problem,Conf,answer
278,1 hour,CR_Conf,Bag_KNN,There is no way to know without additional information,31,0,all_problem,Conf,answer
279,1 hour,CR_Conf,LR,1 hour,32,1,all_problem,Conf,answer
280,1 hour,CR_Conf,RF,1 hour,32,1,all_problem,Conf,answer
281,1 hour,CR_Conf,LDA,1 hour,32,1,all_problem,Conf,answer
282,1 hour,CR_Conf,SVM,1 hour,32,1,all_problem,Conf,answer
283,1 hour,CR_Conf,KNN,1000 seconds,32,0,all_problem,Conf,answer
284,1 hour,CR_Conf,XGB,1000 hours,32,0,all_problem,Conf,answer
285,1 hour,CR_Conf,Stack,2000 hours,32,0,all_problem,Conf,answer
286,1 hour,CR_Conf,Vote_soft,1 hour,32,1,all_problem,Conf,answer
287,1 hour,CR_Conf,Bag_KNN,1 hour,32,1,all_problem,Conf,answer
288,1 hour,CR_Conf,LR,1 hour,33,1,all_problem,Conf,answer
289,1 hour,CR_Conf,RF,Infinity,33,0,all_problem,Conf,answer
290,1 hour,CR_Conf,LDA,Infinity,33,0,all_problem,Conf,answer
291,1 hour,CR_Conf,SVM,1 hour,33,1,all_problem,Conf,answer
292,1 hour,CR_Conf,KNN,1 minute,33,0,all_problem,Conf,answer
293,1 hour,CR_Conf,XGB,Infinity,33,0,all_problem,Conf,answer
294,1 hour,CR_Conf,Stack,Infinity,33,0,all_problem,Conf,answer
295,1 hour,CR_Conf,Vote_soft,Infinity,33,0,all_problem,Conf,answer
296,1 hour,CR_Conf,Bag_KNN,1000 minutes,33,0,all_problem,Conf,answer
297,1 hour,CR_Conf,LR,Infinity,34,0,all_problem,Conf,answer
298,1 hour,CR_Conf,RF,1 hour,34,1,all_problem,Conf,answer
299,1 hour,CR_Conf,LDA,Infinity,34,0,all_problem,Conf,answer
300,1 hour,CR_Conf,SVM,Infinity,34,0,all_problem,Conf,answer
301,1 hour,CR_Conf,KNN,1000 seconds,34,0,all_problem,Conf,answer
302,1 hour,CR_Conf,XGB,1 hour,34,1,all_problem,Conf,answer
303,1 hour,CR_Conf,Stack,1000 seconds,34,0,all_problem,Conf,answer
304,1 hour,CR_Conf,Vote_soft,Infinity,34,0,all_problem,Conf,answer
305,1 hour,CR_Conf,Bag_KNN,1000 hours,34,0,all_problem,Conf,answer
306,1 hour,CR_Conf,LR,Infinity,35,0,all_problem,Conf,answer
307,1 hour,CR_Conf,RF,Infinity,35,0,all_problem,Conf,answer
308,1 hour,CR_Conf,LDA,Infinity,35,0,all_problem,Conf,answer
309,1 hour,CR_Conf,SVM,Infinity,35,0,all_problem,Conf,answer
310,1 hour,CR_Conf,KNN,1000 seconds,35,0,all_problem,Conf,answer
311,1 hour,CR_Conf,XGB,Infinity,35,0,all_problem,Conf,answer
312,1 hour,CR_Conf,Stack,1 hour,35,1,all_problem,Conf,answer
313,1 hour,CR_Conf,Vote_soft,Infinity,35,0,all_problem,Conf,answer
314,1 hour,CR_Conf,Bag_KNN,Infinity,35,0,all_problem,Conf,answer
315,1 hour,CR_Conf,LR,There is no way to know without additional information,36,0,all_problem,Conf,answer
316,1 hour,CR_Conf,RF,There is no way to know without additional information,36,0,all_problem,Conf,answer
317,1 hour,CR_Conf,LDA,There is no way to know without additional information,36,0,all_problem,Conf,answer
318,1 hour,CR_Conf,SVM,There is no way to know without additional information,36,0,all_problem,Conf,answer
319,1 hour,CR_Conf,KNN,There is no way to know without additional information,36,0,all_problem,Conf,answer
320,1 hour,CR_Conf,XGB,There is no way to know without additional information,36,0,all_problem,Conf,answer
321,1 hour,CR_Conf,Stack,There is no way to know without additional information,36,0,all_problem,Conf,answer
322,1 hour,CR_Conf,Vote_soft,There is no way to know without additional information,36,0,all_problem,Conf,answer
323,1 hour,CR_Conf,Bag_KNN,There is no way to know without additional information,36,0,all_problem,Conf,answer
324,1 hour,CR_Conf,LR,Infinity,37,0,all_problem,Conf,answer
325,1 hour,CR_Conf,RF,1 hour,37,1,all_problem,Conf,answer
326,1 hour,CR_Conf,LDA,1 hour,37,1,all_problem,Conf,answer
327,1 hour,CR_Conf,SVM,Infinity,37,0,all_problem,Conf,answer
328,1 hour,CR_Conf,KNN,Infinity,37,0,all_problem,Conf,answer
329,1 hour,CR_Conf,XGB,Infinity,37,0,all_problem,Conf,answer
330,1 hour,CR_Conf,Stack,1 hour,37,1,all_problem,Conf,answer
331,1 hour,CR_Conf,Vote_soft,Infinity,37,0,all_problem,Conf,answer
332,1 hour,CR_Conf,Bag_KNN,Infinity,37,0,all_problem,Conf,answer
333,1 hour,CR_Conf,LR,There is no way to know without additional information,38,0,all_problem,Conf,answer
334,1 hour,CR_Conf,RF,There is no way to know without additional information,38,0,all_problem,Conf,answer
335,1 hour,CR_Conf,LDA,There is no way to know without additional information,38,0,all_problem,Conf,answer
336,1 hour,CR_Conf,SVM,Infinity,38,0,all_problem,Conf,answer
337,1 hour,CR_Conf,KNN,1000 seconds,38,0,all_problem,Conf,answer
338,1 hour,CR_Conf,XGB,There is no way to know without additional information,38,0,all_problem,Conf,answer
339,1 hour,CR_Conf,Stack,There is no way to know without additional information,38,0,all_problem,Conf,answer
340,1 hour,CR_Conf,Vote_soft,There is no way to know without additional information,38,0,all_problem,Conf,answer
341,1 hour,CR_Conf,Bag_KNN,1 minute,38,0,all_problem,Conf,answer
342,1 hour,CR_Conf,LR,Infinity,39,0,all_problem,Conf,answer
343,1 hour,CR_Conf,RF,Infinity,39,0,all_problem,Conf,answer
344,1 hour,CR_Conf,LDA,Infinity,39,0,all_problem,Conf,answer
345,1 hour,CR_Conf,SVM,Infinity,39,0,all_problem,Conf,answer
346,1 hour,CR_Conf,KNN,Infinity,39,0,all_problem,Conf,answer
347,1 hour,CR_Conf,XGB,Infinity,39,0,all_problem,Conf,answer
348,1 hour,CR_Conf,Stack,1 minute,39,0,all_problem,Conf,answer
349,1 hour,CR_Conf,Vote_soft,Infinity,39,0,all_problem,Conf,answer
350,1 hour,CR_Conf,Bag_KNN,Infinity,39,0,all_problem,Conf,answer
351,1 hour,CR_Conf,LR,Infinity,40,0,all_problem,Conf,answer
352,1 hour,CR_Conf,RF,There is no way to know without additional information,40,0,all_problem,Conf,answer
353,1 hour,CR_Conf,LDA,There is no way to know without additional information,40,0,all_problem,Conf,answer
354,1 hour,CR_Conf,SVM,There is no way to know without additional information,40,0,all_problem,Conf,answer
355,1 hour,CR_Conf,KNN,1000 hours,40,0,all_problem,Conf,answer
356,1 hour,CR_Conf,XGB,Infinity,40,0,all_problem,Conf,answer
357,1 hour,CR_Conf,Stack,Infinity,40,0,all_problem,Conf,answer
358,1 hour,CR_Conf,Vote_soft,Infinity,40,0,all_problem,Conf,answer
359,1 hour,CR_Conf,Bag_KNN,There is no way to know without additional information,40,0,all_problem,Conf,answer
360,1 hour,CR_Conf,LR,There is no way to know without additional information,41,0,all_problem,Conf,answer
361,1 hour,CR_Conf,RF,Infinity,41,0,all_problem,Conf,answer
362,1 hour,CR_Conf,LDA,Infinity,41,0,all_problem,Conf,answer
363,1 hour,CR_Conf,SVM,There is no way to know without additional information,41,0,all_problem,Conf,answer
364,1 hour,CR_Conf,KNN,There is no way to know without additional information,41,0,all_problem,Conf,answer
365,1 hour,CR_Conf,XGB,Infinity,41,0,all_problem,Conf,answer
366,1 hour,CR_Conf,Stack,Infinity,41,0,all_problem,Conf,answer
367,1 hour,CR_Conf,Vote_soft,Infinity,41,0,all_problem,Conf,answer
368,1 hour,CR_Conf,Bag_KNN,There is no way to know without additional information,41,0,all_problem,Conf,answer
369,"BNPR, ACDF, EIUG",LettersDice,LR,"BNPR, ACDF, EIUG",42,1,all_problem,Conf,answer
370,"BNPR, ACDF, EIUG",LettersDice,RF,"BNPR, ACDF, EIUG",42,1,all_problem,Conf,answer
371,"BNPR, ACDF, EIUG",LettersDice,LDA,"BNPR, ACDF, EIUG",42,1,all_problem,Conf,answer
372,"BNPR, ACDF, EIUG",LettersDice,SVM,"BFRP, AUIE, GNDC",42,0,all_problem,Conf,answer
373,"BNPR, ACDF, EIUG",LettersDice,KNN,"BFRP, AUIE, GNDC",42,0,all_problem,Conf,answer
374,"BNPR, ACDF, EIUG",LettersDice,XGB,"BNPR, ACDF, EIUG",42,1,all_problem,Conf,answer
375,"BNPR, ACDF, EIUG",LettersDice,Stack,"BFRP, AUIE, GNDC",42,0,all_problem,Conf,answer
376,"BNPR, ACDF, EIUG",LettersDice,Vote_soft,"BNPR, ACDF, EIUG",42,1,all_problem,Conf,answer
377,"BNPR, ACDF, EIUG",LettersDice,Bag_KNN,"BNPR, ACDF, EIUG",42,1,all_problem,Conf,answer
378,"BNPR, ACDF, EIUG",LettersDice,LR,"BNPR, ACDF, EIUG",43,1,all_problem,Conf,answer
379,"BNPR, ACDF, EIUG",LettersDice,RF,"BNPR, ACDF, EIUG",43,1,all_problem,Conf,answer
380,"BNPR, ACDF, EIUG",LettersDice,LDA,"BNPR, ACDF, EIUG",43,1,all_problem,Conf,answer
381,"BNPR, ACDF, EIUG",LettersDice,SVM,"BFRP, AUIE, GNDC",43,0,all_problem,Conf,answer
382,"BNPR, ACDF, EIUG",LettersDice,KNN,"BNPR, ACDF, EIUG",43,1,all_problem,Conf,answer
383,"BNPR, ACDF, EIUG",LettersDice,XGB,"BNPR, ACDF, EIUG",43,1,all_problem,Conf,answer
384,"BNPR, ACDF, EIUG",LettersDice,Stack,"BNPR, ACDF, EIUG",43,1,all_problem,Conf,answer
385,"BNPR, ACDF, EIUG",LettersDice,Vote_soft,"BNPR, ACDF, EIUG",43,1,all_problem,Conf,answer
386,"BNPR, ACDF, EIUG",LettersDice,Bag_KNN,"BNPR, ACDF, EIUG",43,1,all_problem,Conf,answer
387,"BNPR, ACDF, EIUG",LettersDice,LR,"BNPR, ACDF, EIUG",44,1,all_problem,Conf,answer
388,"BNPR, ACDF, EIUG",LettersDice,RF,"BNPR, ACDF, EIUG",44,1,all_problem,Conf,answer
389,"BNPR, ACDF, EIUG",LettersDice,LDA,"BNPR, ACDF, EIUG",44,1,all_problem,Conf,answer
390,"BNPR, ACDF, EIUG",LettersDice,SVM,"CNRP, AGDS, EIOT",44,0,all_problem,Conf,answer
391,"BNPR, ACDF, EIUG",LettersDice,KNN,"BFRP, AUIE, GNDC",44,0,all_problem,Conf,answer
392,"BNPR, ACDF, EIUG",LettersDice,XGB,"BNPR, ACDF, EIUG",44,1,all_problem,Conf,answer
393,"BNPR, ACDF, EIUG",LettersDice,Stack,"BNPR, ACDF, EIUG",44,1,all_problem,Conf,answer
394,"BNPR, ACDF, EIUG",LettersDice,Vote_soft,"BNPR, ACDF, EIUG",44,1,all_problem,Conf,answer
395,"BNPR, ACDF, EIUG",LettersDice,Bag_KNN,"BFRP, AUIE, GNDC",44,0,all_problem,Conf,answer
396,3,MagicPotion,LR,8,45,0,all_problem,Conf,answer
397,3,MagicPotion,RF,8,45,0,all_problem,Conf,answer
398,3,MagicPotion,LDA,8,45,0,all_problem,Conf,answer
399,3,MagicPotion,SVM,8,45,0,all_problem,Conf,answer
400,3,MagicPotion,KNN,8,45,0,all_problem,Conf,answer
401,3,MagicPotion,XGB,8,45,0,all_problem,Conf,answer
402,3,MagicPotion,Stack,8,45,0,all_problem,Conf,answer
403,3,MagicPotion,Vote_soft,8,45,0,all_problem,Conf,answer
404,3,MagicPotion,Bag_KNN,8,45,0,all_problem,Conf,answer
405,3,MagicPotion,LR,8,46,0,all_problem,Conf,answer
406,3,MagicPotion,RF,8,46,0,all_problem,Conf,answer
407,3,MagicPotion,LDA,8,46,0,all_problem,Conf,answer
408,3,MagicPotion,SVM,8,46,0,all_problem,Conf,answer
409,3,MagicPotion,KNN,1,46,0,all_problem,Conf,answer
410,3,MagicPotion,XGB,8,46,0,all_problem,Conf,answer
411,3,MagicPotion,Stack,8,46,0,all_problem,Conf,answer
412,3,MagicPotion,Vote_soft,8,46,0,all_problem,Conf,answer
413,3,MagicPotion,Bag_KNN,1,46,0,all_problem,Conf,answer
414,3,MagicPotion,LR,8,47,0,all_problem,Conf,answer
415,3,MagicPotion,RF,1,47,0,all_problem,Conf,answer
416,3,MagicPotion,LDA,8,47,0,all_problem,Conf,answer
417,3,MagicPotion,SVM,8,47,0,all_problem,Conf,answer
418,3,MagicPotion,KNN,1,47,0,all_problem,Conf,answer
419,3,MagicPotion,XGB,8,47,0,all_problem,Conf,answer
420,3,MagicPotion,Stack,8,47,0,all_problem,Conf,answer
421,3,MagicPotion,Vote_soft,1,47,0,all_problem,Conf,answer
422,3,MagicPotion,Bag_KNN,1,47,0,all_problem,Conf,answer
423,ACB,Pills,LR,ACB,48,1,all_problem,Conf,answer
424,ACB,Pills,RF,ABC,48,0,all_problem,Conf,answer
425,ACB,Pills,LDA,ABC,48,0,all_problem,Conf,answer
426,ACB,Pills,SVM,BCA,48,0,all_problem,Conf,answer
427,ACB,Pills,KNN,ABC,48,0,all_problem,Conf,answer
428,ACB,Pills,XGB,ABC,48,0,all_problem,Conf,answer
429,ACB,Pills,Stack,CAB,48,0,all_problem,Conf,answer
430,ACB,Pills,Vote_soft,ABC,48,0,all_problem,Conf,answer
431,ACB,Pills,Bag_KNN,ABC,48,0,all_problem,Conf,answer
432,ACB,Pills,LR,ACB,49,1,all_problem,Conf,answer
433,ACB,Pills,RF,BAC,49,0,all_problem,Conf,answer
434,ACB,Pills,LDA,CBA,49,0,all_problem,Conf,answer
435,ACB,Pills,SVM,CBA,49,0,all_problem,Conf,answer
436,ACB,Pills,KNN,CBA,49,0,all_problem,Conf,answer
437,ACB,Pills,XGB,BAC,49,0,all_problem,Conf,answer
438,ACB,Pills,Stack,BAC,49,0,all_problem,Conf,answer
439,ACB,Pills,Vote_soft,BAC,49,0,all_problem,Conf,answer
440,ACB,Pills,Bag_KNN,BAC,49,0,all_problem,Conf,answer
